1280;SAVAGE COVE;51.3333;-56.7
2029;SCOTT BASE;-77.8501;166.7690
1200;SE-LAHA;70.1500;72.5667
127;SEATTLE;47.6017;-122.338
288;SEAVEY ISLAND;43.0800;-70.7417
443;SECOND VALLEY;-35.5167;138.1667
1893;SEJINGKAT;1.5828;110.4222
1070;SELDOVIA;59.4400;-151.72
724;SEMBAWANG;1.4667;103.8333
1627;SEOGWIPO;33.2400;126.5617
1937;SEONGSANPO;33.4747;126.9278
1322;SEPT-ILES;50.2000;-66.4
958;SETE;43.3976;3.6991
1425;SETROIA;38.5000;-8.9
1928;SETTLEMENT POINT A;26.6833;-78.9833
1646;SETTLEMENT POINT;26.7100;-78.9967
42;SEVASTOPOL;44.6167;33.5333
2285;SEVERN BRIDGE;51.5701;-2.7
2047;SEVILLA-ESCLUSA;37.3311;-5.9958
266;SEWARD;60.1200;-149.427
299;SEWELLS POINT, HAMPTON ROADS;36.9467;-76.33
603;SHALAUROVA (SHALAUROVA MYS);73.1833;143.2333
1406;SHANWEI;22.7500;115.3500
1326;SHEDIAC BAY;46.2500;-64.5333
3;SHEERNESS;51.4456;0.7434
1902;SHEK PIK;22.2203;113.8944
2296;SHELL BEACH, LOUISIANA;29.8683;-89.6733
1670;SHELL POINT, WALKER CREEK;30.0600;-84.29
1404;SHIJIUSUO;35.3833;119.5500
808;SHIMIZU-MINATO;35.0117;138.5175
845;SHIMONOSEKI I;33.9667;130.9500
783;SHIMONOSEKI II;33.9667;130.9500
1830;SHIMONOSEKI III;33.9250;130.9278
1150;SHIRAHAMA;33.6836;135.3753
2320;SHOAL BAY;-32.7197;152.1757
1569;SHUTE HARBOUR 2;-20.2833;148.7833
952;SIBAURA;35.6333;139.7500
1752;SIBOLGA II;1.7500;98.7667
1162;SIBONEY;23.1000;-82.4667
826;SIMONS BAY;-34.1878;18.4401
2107;SIMRISHAMN;55.5575;14.3578
1456;SINES;37.9500;-8.8833
1234;SIROS;37.4400;24.9458
426;SITKA;57.0517;-135.342
2275;SITTWE (AKYAB);20.1400;92.9033
2102;SKAGSUDDE;63.1906;19.0125
495;SKAGWAY;59.4500;-135.327
2108;SKANOR;55.4167;12.8294
1907;SKOPELOS;39.1236;23.7295
142;SKURU;60.1000;23.5500
98;SLIPSHAVN;55.2883;10.8278
179;SMOGEN;58.3536;11.2178
29;SODERSKAR;60.1167;25.4167
1365;SOKCHO;38.2072;128.5942
2208;SOLENZARA;41.8569;9.4038
656;SOLNECHNAIA (SOLNECHNAIA BUKHTA);78.2000;103.2667
412;SOLOMON'S ISLAND (BIOL. LAB.);38.3167;-76.4517
1345;SOMA;37.8306;140.9617
921;SOOKE;48.3667;-123.733
917;SOPOCHNAIA KARGA;71.8667;82.7000
2067;SOUDHAS II;35.4875;24.0825
1232;SOUDHAS;35.4875;24.0825
1196;SOUTH BEACH;44.6250;-124.042
1651;SOUTH ISLAND PLANTATION, WINYAH BAY;33.2350;-79.2033
1511;SOUTH PASS;28.9900;-89.14
1426;SOUTH SOUND;19.2667;-81.3833
334;SOUTHEND;51.5145;0.7238
1431;SOUTHPORT;33.9150;-78.0183
1211;SPIKARNA;62.3633;17.5311
352;SPLIT - GRADSKA LUKA;43.5067;16.4417
685;SPLIT RT MARJANA;43.5083;16.3917
1216;SPRING BAY;-42.5459;147.9327
1444;SPRINGMAID PIER;33.6550;-78.9183
1795;ST HELIER (JERSEY) 2;49.1833;-2.1167
469;ST JEAN DE LUZ (SOCOA);43.3952;-1.6816
2354;ST LAWRENCE;46.9168;-55.3901
999;ST-FRANCOIS;47.0000;-70.8167
1223;ST-JEAN-PORT-JOLI;47.2167;-70.2833
1244;ST-JOSEPH-DE-LA-RIVE;47.4500;-70.3667
368;ST. GEORGES / ESSO PIER (BERMUDA);32.3733;-64.7033
393;ST. JOHN'S, NFLD.;47.5667;-52.7167
454;ST. MALO;48.6411;-2.0282
1136;ST. MARKS;30.0667;-84.1833
1855;ST. MARYS;49.9179;-6.3172
457;ST. NAZAIRE;47.2700;-2.2
1179;ST. PAUL'S HARBOR, KODIAK;57.7450;-152.482
520;ST. PETERSBURG;27.7600;-82.6267
1796;STANLEY II;-51.6924;-57.8205
1082;STANLEY;-51.6903;-57.8649
47;STAVANGER;58.9743;5.7301
1199;STE-ANNE-DES-MONTS;49.1333;-66.4833
492;STENHOUSE BAY;-35.25;137.7667
2112;STENUNGSUND;58.0933;11.8325
612;STERLEGOVA (STERLEGOVA MYS);75.4167;88.9000
1255;STEVESTON;49.1167;-123.183
78;STOCKHOLM;59.3242;18.0817
1033;STONY POINT;-38.3721;145.2247
314;STORNOWAY;58.2078;-6.389
140;STROMSTAD;58.9500;11.1833
2176;SUBIC ZAMBALES;14.7667;120.2500
1706;SUCURAJ;43.1333;17.2000
1248;SULTAN SHOAL;1.2333;103.6500
1098;SUMOTO;34.3406;134.9067
227;SUR SARI;60.0833;26.9833
1708;SURIGAO;9.7833;125.5000
1791;SUSA;34.6275;131.6044
1327;SUVA-A;-18.1357;178.4228
2356;SUVA-B;-18.1325;178.4275
657;SVIATOI NOS (SVIATOI NOS MYS);72.8333;140.7333
2279;SWANAGE PIER;50.6093;-1.9492
967;SWANSEA;51.6167;-3.9167
2;SWINOUJSCIE;53.9167;14.2333
2358;SYDNEY PORT JACKSON;-33.8255;151.2585
196;SYDNEY, FORT DENISON 2;-33.8547;151.2258
65;SYDNEY, FORT DENISON;-33.85;151.2333
664;TACLOBAN, LEYTE;11.2500;125.0000
767;TADIBE-IAHA;70.3667;72.5667
1219;TADOUSSAC;48.1333;-69.7167
2258;TAEAN;36.9131;126.2389
1437;TAGO;34.8069;138.7642
1891;TAI MIU WAN;22.2697;114.2886
1034;TAI PO KAU, TOLO HARBOUR;22.4425;114.1839
1148;TAJIRI;35.5936;134.3158
1789;TAKAMATSU II;34.3514;134.0569
847;TAKAMATSU;34.3500;134.0500
331;TAKORADI;4.8846;-1.745
2186;TALARA B;-4.5817;-81.2817
475;TALARA;-4.6167;-81.2833
571;TALCAHUANO;-36.6833;-73.1
321;TALLINN;59.4500;24.8000
817;TAN-NOWA;34.3389;135.1781
2034;TANAH MERAH;1.3123;103.9884
2158;TANDAG, SURIGAO DEL SUR;9.0833;126.2000
1258;TANGACHCHIMADAM;9.2833;79.2500
1403;TANGGU;39.0000;117.7167
2033;TANJONG CHANGI;1.3903;103.9989
1746;TANJONG PAGAR;1.2667;103.8500
1589;TANJUNG GELANG;3.9750;103.4300
1593;TANJUNG KELING;2.2150;102.1533
1702;TANJUNG SEDILI;1.9317;104.1150
1587;TAPPI;41.2425;140.3814
2095;TARANTO II;40.4756;17.2238
103;TARANTO;40.4333;17.2667
1381;TARAWA-A,BETIO;1.3667;172.9333
1579;TARAWA-B,BAIRIKI;1.3333;173.0167
1739;TARAWA-C,BETIO;1.3667;172.9333
2054;TARIFA 2;36.0065;-5.6035
488;TARIFA;36.0086;-5.6026
2182;TARRAGONA;41.0790;1.2133
1590;TAURANGA (SALISBURY WHARF);-37.641;176.1811
1734;TAWAU;4.2333;117.8833
2283;TEIGNMOUTH PIER;50.5439;-3.4921
1812;TEJN;55.2497;14.8378
2147;TEL AVIV - YAFO;32.0528;34.7497
1880;TEL AVIV;32.0833;34.7667
1049;TEMA;5.6167;0.0000
1803;TENERIFE;28.4772;-16.2411
2028;TERIBERKA;69.2000;35.1167
790;TERPIAI-TUMSA;73.5500;118.6667
373;THESSALONIKI;40.6325;22.9349
386;THEVENARD;-32.1489;133.6413
569;TIKSI (TIKSI BUKHTA);71.5833;128.9167
335;TILBURY;51.4667;0.3667
998;TIMARU HARBOUR;-44.3941;171.2561
627;TOBA;34.4667;136.8500
1491;TOBERMORY;56.6231;-6.0642
165;TOFINO;49.1500;-125.917
1354;TOKE POINT, WILLIPA BAY, WA;46.7067;-123.967
669;TOKUYAMA I;34.0333;131.8000
1210;TOKUYAMA II;34.0408;131.8028
881;TOKYO I;35.6667;139.7667
1222;TOKYO II;35.6500;139.7667
1545;TOKYO III;35.6486;139.7700
2323;TOLCHESTER BEACH, MARYLAND;39.2133;-76.245
1446;TONGYEONG;34.8275;128.4347
94;TONOURA;34.9000;132.0667
793;TOPOLOBAMPO;25.6000;-109.05
839;TORSHAVN;62.0167;-6.7667
815;TOSA SHIMIZU;32.7792;132.9589
980;TOULON;43.1129;5.9147
336;TOWER PIER;51.5000;0.0833
637;TOWNSVILLE I;-19.25;146.8333
1389;TOYAMA;36.7622;137.2247
1927;TRABZON II;41.0000;39.7333
13;TRAVEMUNDE;53.9581;10.8722
302;TREGDE;58.0064;7.5548
1654;TRENTON;40.1883;-74.755
1002;TRIBENI;22.9833;88.4000
2123;TRIDENT PIER, PORT CANAVERAL;28.4150;-80.5917
2099;TRIESTE II;45.6494;13.7579
154;TRIESTE;45.6474;13.7585
126;TROIS-RIVIERES;46.3333;-72.55
680;TROMSO;69.6461;18.9548
1748;TRONDHEIM 2;63.4365;10.3917
34;TRONDHEIM;63.4333;10.4333
1341;TSAWWASSEN;49.0000;-123.133
1366;TSIM BEI TSUI;22.4872;114.0142
215;TUAPSE;44.1000;39.0667
1894;TUAS (WEST JURONG);1.2833;103.6667
2217;TUBUAI;-23.3418;-149.476
673;TUKIZI;35.6667;139.7667
1000;TUKTOYAKTUK;69.4167;-132.967
639;TUMACO;1.8333;-78.7333
1714;TURKEY POINT;29.9150;-84.5117
239;TURKU / ABO;60.4283;22.1005
1749;TURTLE HEAD;-10.5217;142.2117
1072;TUTICORIN;8.7500;78.2000
918;TUXPAN;21.0000;-97.3333
238;TVARMINNE;59.8500;23.2500
2319;TWEED ENTRANCE SOUTH;-28.1706;153.5512
2314;TWEED HEADS;-28.1695;153.5496
709;UADEI;71.5167;136.4167
2068;UBIN;1.4194;103.9278
1718;UBLI;42.7500;16.8333
407;UCHIURA;35.0172;138.8903
2360;UDDEVALLA;58.3475;11.8947
707;UEDINENIA (UEDINENIA OSTROV);77.5000;82.2000
622;UGORSKII SHAR (UGORSKII SHAR PROLIV);69.8167;60.7500
2315;ULLADULLA HARBOUR;-35.3577;150.4765
1112;ULLAPOOL;57.8953;-5.1579
1490;ULLEUNG;37.4914;130.9136
997;ULSAN;35.5019;129.3872
1930;ULUKHAKTOK (FORMERLY HOLMAN );70.7363;-117.761
757;UNALASKA;53.8800;-166.537
812;UNO;34.4886;133.9494
1090;URAGAMI;33.5583;135.8964
869;URAKAWA I;42.1667;142.7667
1296;URAKAWA II;42.1667;142.7667
2073;URANGAN II;-25.3;152.9167
2297;USCG FREEPORT, TEXAS;28.9433;-95.3017
874;USHUAIA I;-54.8167;-68.2167
1271;USHUAIA II;-54.8167;-68.2167
1850;USHUAIA III;-54.8167;-68.2167
600;UST KARA;69.2500;64.5167
610;UST OLENEK;73.0000;119.8667
644;USTKA;54.5833;16.8667
27;UTO;59.7833;21.3667
461;UWAJIMA I;33.2333;132.5500
1212;UWAJIMA II;33.2272;132.5511
57;VAASA / VASA;63.0815;21.5712
1701;VACA KEY;24.7117;-81.105
1943;VADINAR;22.4500;69.6833
1257;VADSO;70.0667;29.7500
2242;VAIRAO;-17.8059;-149.295
1353;VALDEZ;61.1250;-146.362
1813;VALENCIA;39.4420;-0.3113
792;VALKARKAI;70.0833;170.9333
499;VALPARAISO;-33.0272;-71.6258
175;VANCOUVER;49.2833;-123.117
607;VANKAREM;67.8333;-175.833
73;VARBERG;57.1000;12.2167
524;VARDO;70.3750;31.1040
318;VARNA;43.1833;27.9167
87;VENEZIA (ARSENALE);45.4167;12.3500
168;VENEZIA (PUNTA DELLA SALUTE);45.4333;12.3333
39;VENEZIA (S.STEFANO);45.4167;12.3333
2100;VENEZIA II;45.4182;12.4265
770;VERAVAL;20.9000;70.3667
1482;VIANA;41.6833;-8.8333
1069;VICTOR HARBOUR;-35.5625;138.6354
1183;VICTORIA DOCK;1.2667;103.8500
166;VICTORIA;48.4167;-123.367
2087;VIESTE;41.8881;16.1770
2353;VIEUX QUEBEC;46.8111;-71.2019
1898;VIGO II;42.2431;-8.726
483;VIGO;42.2380;-8.731
2110;VIKEN;56.1422;12.5792
1759;VIKER;59.0360;10.9498
506;VILLA SANJURJO;35.2500;-3.9167
1897;VILLAGARCIA;42.6007;-8.77
2304;VILLAGE COVE, ST. PAUL ISLAND;57.1250;-170.285
322;VILSANDI;58.3833;21.8167
2150;VIRAC, CATANDUANES;13.5833;124.2333
945;VIRGINIA BEACH;36.8500;-75.9667
1858;VIRGINIA KEY, FL;25.7300;-80.1617
1574;VIS-CESKA VILA;43.0667;16.2000
414;VISAKHAPATNAM;17.6833;83.2833
2105;VISBY;57.6392;18.2844
704;VISE (VISE OSTROV);79.5000;76.9833
20;VLISSINGEN;51.4422;3.5961
608;VRANGELIA (VRANGELIA OSTROV);70.9833;-178.483
2268;VUNG TAU II;10.3400;107.0717
1495;VUNGTAU;10.3333;107.0667
83;VYBORG;60.7000;28.7333
2293;WACHAPREAGUE;37.6067;-75.6867
1698;WAGLAN ISLAND;22.1831;114.3028
132;WAJIMA;37.4058;136.9003
816;WAKAYAMA;34.2217;135.1456
595;WAKE ISLAND;19.2900;166.6167
1103;WAKKANAI;45.4078;141.6853
1420;WALLAROO II;-33.926;137.6152
1224;WALTON ON THE NAZE;51.8500;1.2667
914;WALVIS BAY;-22.9493;14.4985
1568;WANDO;34.3153;126.7597
1621;WANGANUI;-39.9446;174.9932
11;WARNEMUNDE 2;54.1697;12.1033
360;WASHINGTON DC;38.8733;-77.0217
1884;WAVELAND, GULF OF MEX., MS;30.2817;-89.3667
1157;WEIPA;-12.6667;141.8667
221;WELLINGTON HARBOUR;-41.2843;174.7798
500;WELLINGTON II;-41.2843;174.7798
2282;WEST BAY HARBOUR;50.7089;-2.7641
1895;WEST COAST;1.3000;103.7667
1278;WEST ST. MODESTE;51.6000;-56.7
1896;WEST TUAS;1.3444;103.6340
236;WEST-TERSCHELLING;53.3631;5.2200
1004;WESTPORT HARBOUR;-41.7456;171.5947
1304;WEWAK;-3.55;143.6333
1773;WEYMOUTH;50.6085;-2.4479
1065;WHANGAREI HARBOUR (MARSDEN POINT);-35.7574;174.3500
1505;WHITBY;54.4900;-0.6147
1367;WHYALLA III;-33.0128;137.5904
493;WHYALLA;-33.0167;137.5667
1109;WICK;58.4410;-3.0863
1628;WIDO;35.6181;126.3019
362;WILLETS POINT;40.7933;-73.7817
396;WILMINGTON;34.2267;-77.9533
1799;WINTER HARBOUR;50.5167;-128.033
8;WISMAR 2;53.8989;11.4581
645;WLADYSLAWOWO;54.8000;18.4167
1007;WONSAN;39.1667;127.4500
367;WOODS HOLE (OCEAN. INST.);41.5233;-70.6717
1794;WORKINGTON;54.6507;-3.5672
1116;WYNDHAM;-15.4533;128.1010
1745;XI SHA;16.8333;112.3333
727;XIAMEN;24.4500;118.0667
1438;YAIZU;34.8706;138.3272
445;YAKUTAT;59.5483;-139.733
310;YAMBA;-29.4297;153.3619
731;YANTAI;37.5333;121.3833
1251;YAP B;9.5167;138.1333
1158;YARMOUTH;43.8333;-66.1333
1924;YEONGGWANG;35.4261;126.4208
2259;YEONGHEUNGDO;37.2386;126.4286
2260;YEONGJONG BRIDGE;37.5456;126.5844
1155;YEOSU;34.7472;127.7656
86;YKSPIHLAJA;63.8333;23.0333
722;YOKOSUKA;35.2881;139.6514
1596;YOSIOKA;41.4500;140.2500
72;YSTAD;55.4167;13.8167
546;YUZHNO KURILSK;44.0167;145.8667
1859;ZADAR;44.1233;15.2350
2175;ZAMBOANGA CITY;6.9167;122.0667
1600;ZANZIBAR;-6.15;39.1833
470;ZEEBRUGGE;51.3500;3.2000
658;ZEMLIA BUNGE;74.8833;142.1167
933;ZHAPO;21.5833;111.8167
647;ZHELANIA II (ZHELANIA MYS);76.9500;68.5500
937;ZHOHOVA (ZHOHOVA OSTROV);76.1500;152.8333
1578;ZLARIN;43.7000;15.6667
